ID,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,Class
440,1,178,Gold,10,10,21.8734386837159,50,4,8,0,26,No,52,-3.02150083773297,9,3,9,46,97,30,17,17,56,16.6519622486247,14,1,9.1085888782444,1,7,1,11,7,-7.02383581996797,40,4,83,9,Female,44.7648708573056,53,28,55,-1.87977275876289,44,Yes,30,30,918,11,0.895997827598849,1,11,40,4,-23.5283246652827,1,Low,3,5,12,10,3,4,44,1
441,0,41,Gold,1,3,-29.6625749391105,7,1,0,0,6,No,4,2.14173503498627,0,0,2,7,9,6,4,0,16,-36.7690632095298,2,0,2.19715425619659,0,0,0,1,0,-0.302288591436348,5,4,12,0,Female,-147.021306697866,12,10,7,3.85188693751829,4,Yes,6,6,147,5,0.498607244081823,2,1,7,1,2.39125605270492,0,Medium,0,0,0,3,0,0,4,2
442,1,62,Platinum,3,6,-26.2033503265604,10,1,2,0,4,Yes,12,1.15644807712209,0,0,4,8,28,6,12,4,17,-27.9199188275784,5,0,-2.88964782736291,0,2,0,3,1,2.16583379964552,4,0,26,7,Male,-115.100277543034,14,19,4,3.94278941488249,8,Yes,6,6,269,6,-0.384693121579416,1,3,14,1,1.82825415702013,0,Low,2,0,2,6,1,0,8,2
443,5,200,Gold,2,12,-1.19359150902361,35,3,2,0,25,No,38,4.20423820227003,4,0,10,33,102,9,16,14,71,19.3712615436785,18,0,1.05760416268441,0,5,3,0,0,-0.41974084959461,19,6,77,29,Female,63.0986782606686,54,49,23,-27.5288574342948,63,Yes,9,9,917,11,-8.74610794767487,16,0,71,3,15.0954728622395,0,Medium,0,1,14,12,1,1,63,2
444,0,34,Gold,0,2,-30.7877536739266,6,0,0,0,0,Yes,1,1.85739687896286,2,1,2,3,14,1,1,1,9,-38.4078582952067,1,0,0.675796875804847,0,0,0,0,0,-1.3349018302349,2,0,10,0,Female,-155.091974564553,7,6,0,-2.09031029424647,7,No,1,1,107,4,-1.40045296518121,0,0,8,0,3.47146133620157,0,Medium,0,0,7,2,0,1,7,2
445,1,369,Silver,10,28,71.2557967699055,96,16,9,3,61,Yes,92,2.25158704217925,23,0,21,93,195,33,38,22,147,35.7283758581507,34,0,-7.19867907542061,6,8,9,43,15,11.4422830693093,35,3,189,23,Male,316.351692779912,90,135,28,16.7648526963112,38,Yes,33,33,1885,20,-14.3652327839375,0,43,91,16,19.6830494313586,1,Low,3,8,25,28,2,8,38,1
446,1,252,Gold,5,27,47.4365999910512,68,9,8,0,43,Yes,70,4.92965870662474,11,1,9,63,175,38,35,13,88,21.4764189634996,27,0,-1.25359274531114,0,11,4,30,15,9.64172529974197,38,1,155,2,Female,173.863539660315,67,55,51,26.3724560990497,24,Yes,38,38,1336,29,2.82548873503319,0,30,40,9,-30.8722035886602,1,Low,0,9,24,27,2,6,24,3
447,1,140,Platinum,2,18,21.7405105894921,56,3,10,0,29,Yes,53,9.03307716721857,9,0,11,42,86,13,21,8,52,6.79793658374595,12,0,-3.41156639820812,2,4,5,9,4,-0.776189432683426,19,1,90,13,Female,17.8978050124604,32,51,40,-7.20166693080583,40,Yes,13,13,812,13,-13.9941859181271,0,9,36,3,-31.6752837713793,2,Low,0,3,21,18,17,2,40,3
448,0,84,Platinum,1,1,-25.0871314310146,13,0,2,0,6,Yes,11,-0.223278256266935,1,1,8,4,34,1,8,6,21,-21.0570465237666,3,0,-0.001963886300197,0,5,0,1,0,-1.77119490876904,12,0,24,8,Female,-97.3962344372706,14,14,5,-13.9480494758421,26,Yes,1,1,285,4,-5.25849572584003,0,1,11,0,11.2188396937078,0,Low,0,1,6,1,0,0,26,2
449,1,76,Silver,0,2,-33.8489696507833,3,2,2,0,9,No,7,-1.84969874521172,1,1,3,4,24,4,7,7,10,-23.8762078296868,9,0,0.268803914369293,0,2,0,1,0,2.91340606476562,5,0,22,0,Female,-112.015523536838,11,14,8,-4.89169378399263,17,No,4,4,245,3,1.0263028641371,6,1,16,2,10.9093880069006,0,Low,0,0,0,2,0,0,17,2
450,2,404,Platinum,26,58,147.218717158259,155,25,5,1,87,Yes,157,-1.78283369331135,25,1,46,82,204,78,46,54,157,105.990029050567,52,1,-3.86281029853478,4,12,4,28,0,-5.99172016121384,57,9,182,61,Female,359.831669560211,132,89,102,34.9962616339024,75,Yes,78,78,2238,66,-2.97280314570192,4,28,79,25,-45.9652055265804,1,Low,20,14,60,58,44,16,75,3
451,0,205,Platinum,2,12,-2.74659489802081,20,2,2,1,14,No,22,-13.4427383809587,7,0,3,31,81,29,30,26,55,11.0390640289937,17,0,-3.44310460955214,0,2,5,10,0,1.59362674286475,10,2,110,1,Male,61.8510056105027,43,55,15,12.5940954412748,26,Yes,29,29,833,7,16.6972211662656,9,10,37,2,27.3921985301717,1,Low,1,2,15,12,0,2,26,2
452,6,252,Gold,0,35,56.9624432578147,82,9,1,0,47,No,79,-10.3862188155688,8,0,19,16,188,25,40,39,100,18.8027072153118,25,0,-28.3249270132432,3,8,1,27,0,7.2370496885851,30,9,150,18,Male,185.717514713619,106,78,31,30.3264966983743,14,No,25,25,1376,29,-12.0249308133744,0,27,46,9,-24.5606963555061,5,High,1,6,38,35,5,4,14,2
453,1,156,Platinum,5,14,1.30870744538468,32,7,11,0,23,No,37,6.28709465038024,3,0,13,29,59,16,22,6,52,-0.582027554200926,16,0,-1.30867865047299,0,2,2,18,0,5.29691353887184,27,0,65,7,Female,6.73661665290075,52,58,29,3.79220854347309,26,No,16,16,731,18,-0.657045367146447,12,18,39,7,4.49393061947113,1,Low,2,3,9,14,0,1,26,2
454,0,188,Gold,8,15,33.005357136366,55,14,8,0,36,Yes,51,-3.01875200551087,12,2,14,52,129,42,34,17,59,29.3521620042275,23,1,7.62390272433089,2,3,3,11,3,2.70402909043975,46,9,95,14,Female,78.4732634243675,60,58,67,14.5180721282972,39,Yes,42,42,1095,22,9.31173412948598,2,11,56,14,-34.9655910267296,3,Low,2,8,18,15,4,5,39,3
455,0,251,Gold,0,8,11.894155715469,44,6,2,1,27,Yes,40,-7.39981458175607,10,0,40,16,134,23,42,15,87,8.91473188268219,10,0,-4.64439346492978,4,1,2,10,0,5.16567915706272,60,0,90,20,Female,126.107003201455,64,55,30,5.88352765524372,29,Yes,23,23,1018,29,-3.09075387309941,0,10,34,6,22.7681016555603,1,High,0,0,6,8,0,4,29,3
456,1,175,Silver,5,6,-10.8097061907316,25,0,3,0,26,Yes,28,5.77632587888499,2,0,15,46,82,11,13,8,55,19.9527271062445,18,0,10.1318139409031,0,8,1,4,0,-0.401194824143279,18,8,78,18,Male,32.387764688833,48,56,22,-33.5530200253017,69,Yes,11,11,849,11,-3.76921678746965,13,4,56,0,13.148132649388,0,High,0,1,4,6,0,1,69,2
457,0,200,Platinum,17,31,27.5224949049253,46,9,14,1,28,No,50,15.3038109517884,15,1,18,46,117,42,26,9,61,33.5206817455269,24,0,7.41240008105141,2,5,6,9,0,-2.9852978357876,36,21,98,8,Male,85.1042946884838,66,64,68,14.3314285596221,45,Yes,42,42,1070,36,15.8154997011741,11,9,60,9,-26.4129925953491,9,Low,4,4,26,31,6,6,45,3
458,0,83,Platinum,1,1,-30.2477848541296,6,1,1,0,5,No,9,-3.10064855894706,3,0,2,17,37,7,9,6,21,-24.3158141459179,12,0,1.92012639146963,1,1,1,0,0,6.27061168681357,8,0,26,10,Male,-95.7959476542495,18,18,6,-0.262465699917659,13,No,7,7,305,5,1.7182397614318,3,0,13,1,10.3113428848214,0,Medium,0,1,0,1,0,1,13,0
459,2,56,Platinum,0,3,-28.0829483265711,11,0,0,0,5,No,7,-0.683105134454758,0,0,2,9,20,2,4,5,20,-32.6685997389371,6,0,-1.1619536151573,0,1,0,1,5,1.8651885016348,3,3,20,8,Male,-127.528726590492,11,7,5,-1.32026224023416,9,No,2,2,214,7,-4.8431165017318,0,1,10,0,3.85600533223689,0,Low,0,0,0,3,0,0,9,3
460,1,288,Gold,9,19,47.0802945454793,77,10,13,0,27,Yes,73,-0.471901270789677,11,0,19,45,149,34,28,26,88,56.6140998445048,36,0,7.22492904991927,1,2,5,12,19,2.06544849303084,39,11,115,23,Female,179.140938711994,88,63,57,-14.9218899685535,78,Yes,34,34,1412,23,-9.44578807386883,0,12,67,10,-0.822922953438073,2,High,1,4,15,19,7,5,78,0
461,0,120,Silver,3,12,-3.90373714647506,27,10,4,0,18,No,24,-4.15395490895972,7,0,7,36,68,19,16,18,46,-1.55910192406129,15,0,-2.24889734375927,2,3,2,4,0,0.375592133255049,13,4,58,72,Male,-27.1870771540409,37,20,32,6.95006310516703,23,Yes,19,19,677,10,3.03644617705964,0,4,44,10,-15.4757157964683,1,Medium,1,1,10,12,2,3,23,0
462,2,166,Platinum,5,16,-12.0951831472068,21,6,2,0,14,No,18,6.58246439350211,2,0,5,24,45,5,12,11,39,-3.18889416283442,12,0,-6.45139572476152,0,1,1,2,0,-1.18065992074705,10,6,54,5,Male,-11.4774392390376,36,32,15,-10.1040618409974,35,Yes,5,5,588,15,-2.56522697725002,19,2,41,6,32.9420388789674,0,Low,1,1,21,16,0,1,35,2
463,0,69,Platinum,1,0,-35.39120762353,2,0,1,0,5,Yes,7,-1.58585999515225,2,0,2,3,18,1,6,6,11,-24.719405576317,6,0,0.571221516065533,1,2,0,1,0,0.857675529621908,8,0,19,2,Female,-121.555039073117,8,5,13,-10.8269974308704,21,No,1,1,216,4,-0.363236740635433,8,1,15,0,6.06717595250396,0,Low,0,1,2,0,0,1,21,0
464,1,34,Gold,0,1,-34.0788276093883,4,0,0,0,3,Yes,2,-1.15962695120186,1,0,5,3,9,2,2,4,5,-36.7067507126548,2,0,0.194095230743601,1,1,0,0,0,-0.958015908776026,5,0,8,4,Female,-158.609442240192,6,4,1,-1.36482371839694,7,Yes,2,2,105,1,-1.22726451237945,2,0,6,0,3.41147056152025,0,Low,0,0,0,1,0,0,7,0
465,0,45,Gold,0,0,-29.2455157011799,7,0,0,0,3,Yes,3,-2.463417297254,0,0,2,0,21,4,0,5,8,-35.7738174259835,3,0,2.45182756265288,0,0,0,0,0,-1.70114273171452,3,0,8,2,Female,-144.073869179599,9,9,1,-1.31590199148095,8,Yes,4,4,133,1,-0.010913360408671,0,0,10,0,6.17383657664878,0,Medium,0,0,5,0,0,0,8,0
466,0,47,Diamond,3,2,-29.9858424205232,9,0,0,0,2,No,7,1.42203984845909,1,0,1,5,26,1,3,2,15,-34.7899078980379,4,0,0.144835146298271,0,2,0,2,0,0.928526501210142,4,0,15,2,Male,-134.253310681416,12,13,3,-2.71322839115869,9,Yes,1,1,191,4,-4.46347027260073,0,2,6,0,1.24471461936612,0,Low,0,0,0,2,0,1,9,3
467,0,321,Gold,8,32,51.944911091476,65,11,7,0,53,No,60,2.60844796730788,7,0,25,46,164,44,41,20,136,28.0837903856314,19,1,-5.71811624526814,0,6,0,36,6,-0.212697490931333,56,6,146,44,Male,232.695234749821,122,62,53,30.9585385162489,26,Yes,44,44,1555,21,12.5976846062644,0,36,84,11,9.61556114284541,1,High,2,6,35,32,6,7,26,3
468,19,355,Platinum,9,38,104.88193043742,119,12,6,1,69,No,115,-9.65931029068834,23,0,22,98,235,69,27,44,119,66.281440391992,39,0,7.23308430111972,3,6,9,14,0,-8.52048680451294,62,8,184,62,Female,318.4688347218,111,115,66,30.829639074404,54,Yes,69,69,1991,48,2.53250632985563,13,14,56,12,-33.2194585890031,1,High,5,15,40,38,4,11,54,2
469,0,200,Platinum,3,7,17.4305266645913,54,1,2,1,32,No,57,-1.89936160028277,10,0,15,42,101,22,29,15,76,33.4239926057233,22,0,8.04153043059717,1,6,6,4,0,3.47018400425903,42,7,96,23,Female,75.1008425836973,76,39,43,-23.5945762649183,69,Yes,22,22,1001,15,-10.8875746488424,17,4,58,1,-12.0773007488508,1,Medium,0,3,2,7,0,3,69,2
470,4,176,Gold,3,12,12.1130953613906,50,6,5,1,29,No,46,7.45709128918843,6,0,11,46,84,9,18,9,51,10.0004869354306,5,0,-0.677336076931908,1,7,3,3,0,-7.28332042605878,19,0,86,17,Female,37.3674610259004,43,50,21,-22.245704459411,54,Yes,9,9,852,13,-16.1529156514633,12,3,44,6,2.36019548085366,0,Medium,0,4,15,12,5,2,54,0
471,3,92,Diamond,1,5,-25.7414322271177,8,1,2,0,14,Yes,12,2.3914700929375,1,0,3,6,54,7,9,6,22,-13.7647536605718,2,0,2.24489475360856,0,1,0,1,0,-6.05693112113526,5,6,41,11,Female,-73.9866695016476,11,22,15,-13.0708105286629,32,Yes,7,7,400,8,2.94756929130615,10,1,25,1,-0.431254898559792,0,Medium,0,1,9,5,0,1,32,2
472,2,234,Silver,4,4,-11.9722735653404,21,2,4,0,26,No,24,-11.830609018273,5,0,19,39,112,13,14,33,54,38.1159533805394,18,0,3.31944247038691,0,6,4,3,0,-9.96870018965583,39,1,100,0,Female,95.5083175269783,43,61,31,-41.8634144911279,85,Yes,13,13,944,16,1.06298635385348,16,3,47,2,26.485057951066,2,Medium,0,4,9,4,2,1,85,2
473,1,64,Gold,1,3,-33.1652536316802,1,6,2,0,10,No,6,-0.936536674330764,1,0,5,10,24,4,7,5,20,-30.985885646103,11,0,-1.44651216626818,0,0,1,4,1,6.75968627049039,3,1,25,6,Female,-116.427882444135,7,17,3,4.22750123136912,5,Yes,4,4,253,5,3.89302858027361,0,4,15,6,7.52283690923984,0,Medium,1,0,6,3,2,0,5,3
474,0,46,Platinum,0,1,-37.8307609712055,0,0,0,0,6,No,2,-1.6881189662245,2,0,2,4,16,1,0,5,10,-38.9158734512701,0,0,-0.566078620319532,0,0,2,0,0,-3.15577176939901,1,0,15,0,Female,-142.420700886192,9,10,0,-1.67577864122575,6,Yes,1,1,127,2,0.102769128635551,4,0,4,0,7.26781261784477,0,Medium,0,0,0,1,0,0,6,2
475,2,128,Silver,4,10,0.231940846973946,34,3,4,2,20,No,30,-2.15707708858817,6,0,13,43,78,12,15,14,36,-8.56118836502871,7,0,-4.09232727379546,1,4,4,5,5,-3.34209057028236,20,4,67,10,Female,-16.8719501456457,33,39,17,-0.426675335945711,24,Yes,12,12,640,13,-5.22700887378488,2,5,24,3,-5.02911108321588,0,Medium,0,5,14,10,1,1,24,3
476,3,225,Gold,12,16,26.7621816577142,45,7,9,1,34,Yes,42,0.156785805249958,11,3,17,56,116,49,13,14,78,19.9750984380262,21,0,19.3228165780832,1,7,2,12,14,-6.69570317356761,52,5,99,6,Female,104.035980534234,71,61,55,18.8155358497682,34,No,49,49,1094,13,19.4060647650184,3,12,55,7,-1.75453366908277,1,Low,1,7,14,16,3,5,34,3
477,1,290,Silver,15,19,38.2422083979928,68,8,6,0,32,Yes,64,-8.60978078356927,19,7,5,37,147,18,46,32,109,36.3808498933634,18,0,-18.6053074615905,3,12,5,32,5,1.99584812645135,8,1,184,4,Male,213.291545381808,80,112,16,-4.66387722238965,51,Yes,18,18,1469,12,-13.7162471598739,0,32,63,8,14.9503024425484,4,High,7,13,21,19,1,4,51,1
478,6,829,Platinum,13,45,178.929163403331,207,22,37,3,175,Yes,209,-23.7837135085868,25,1,62,324,473,64,101,96,279,229.175629502386,65,0,-17.6109210639933,5,18,8,31,0,-8.79010745998846,61,2,471,33,Female,972.178308493023,217,305,117,-66.0174220690351,220,No,64,64,4283,70,-46.4227872136288,21,31,182,22,1.06282406822779,10,Medium,4,21,40,45,28,11,220,3
479,0,47,Platinum,0,2,-35.7808101118736,0,1,0,0,1,No,2,1.61279276273281,1,0,3,3,27,3,4,1,16,-33.7584017111059,5,0,1.54178559949319,0,1,1,0,0,2.10233770753901,5,0,13,0,Female,-133.99823535268,8,18,5,-1.37214588129747,9,Yes,3,3,173,2,2.6762082557809,1,0,9,1,3.44441548615208,0,Medium,0,1,4,2,0,0,9,0
480,0,104,Gold,3,1,-17.6371195334672,21,0,2,0,9,No,18,-3.07478565861731,1,0,4,11,45,2,10,9,21,-16.7779367383065,13,0,-0.668924751628408,1,2,0,3,0,5.46224893311013,6,0,35,4,Male,-72.8746228817942,20,16,7,-11.0705082970132,25,Yes,2,2,365,6,-8.48930419062292,0,3,13,0,11.0375916343086,1,Low,0,1,6,1,0,0,25,0
481,0,148,Platinum,8,31,21.608568917746,50,9,5,6,36,No,52,10.5313670246524,5,0,12,30,89,19,22,16,49,12.6237755116297,13,0,-11.2867475490533,2,6,1,13,0,-5.03148535502713,43,4,109,16,Female,33.0096678563299,48,54,49,6.48926420942673,34,Yes,19,19,876,26,-4.3074527664606,0,13,37,9,-39.3499450263353,1,Low,2,3,26,31,8,2,34,3
482,0,131,Platinum,14,16,14.0429949125951,44,7,5,1,38,Yes,49,5.64323741176945,6,0,6,32,91,16,20,13,48,11.0305578840483,6,0,-2.69593437747095,2,3,4,14,0,-9.63532538331234,18,2,100,13,Female,13.3595835091322,43,48,32,-9.27610930140824,45,No,16,16,823,22,-4.61106477380663,0,14,34,7,-33.86866259674,1,Medium,0,5,21,16,9,0,45,3
483,0,36,Platinum,0,0,-36.5669316183595,1,0,0,0,5,No,3,0.91261486767315,0,0,1,5,13,2,2,1,8,-35.5269048369029,1,0,2.56931005561746,0,0,0,0,0,-1.55959002900194,1,0,13,4,Female,-151.560907470953,7,11,0,-4.82162099538941,11,Yes,2,2,153,0,0.372014234101596,0,0,8,0,2.94132389466332,0,Medium,0,1,0,0,0,0,11,0
484,0,35,Platinum,0,1,-31.9123787168222,5,1,0,0,7,No,2,1.12464422417227,0,0,0,1,8,1,1,1,11,-40.1822739043937,0,0,0.667546588274758,0,0,0,0,0,-1.53878802466737,1,0,9,6,Female,-156.110859146695,8,5,2,-1.06496376552261,5,Yes,1,1,101,1,-1.109550820994,2,0,5,1,3.67710201989636,0,Low,0,0,6,1,1,0,5,2
485,2,145,Platinum,8,16,-26.8553104155404,3,5,4,0,10,Yes,8,9.1207693970249,4,1,11,16,57,8,11,5,43,-16.3608821957556,3,0,-5.42809919480112,1,5,1,10,0,-5.14889080434314,21,0,46,24,Female,-22.8152019974884,43,38,12,1.42078595058608,19,Yes,8,8,550,7,8.18412997558456,7,10,24,5,26.9886879197412,0,High,0,3,12,16,0,1,19,2
486,3,257,Platinum,6,16,-5.29463673683309,31,4,5,0,31,No,29,6.68324172944161,3,0,22,44,103,7,34,15,56,40.0090257853812,26,0,-5.98427009917064,0,7,2,2,0,8.20492208082094,25,14,122,5,Male,123.269068571544,46,86,25,-33.9883461210805,78,Yes,7,7,1086,12,-8.22900626071921,13,2,55,4,36.256194231193,1,Medium,0,8,13,16,0,1,78,2
487,0,49,Gold,3,0,-30.6822462039852,6,0,0,0,3,No,3,-2.5483684449587,0,0,1,7,17,6,6,4,5,-34.0270109497215,3,0,1.656328052524,0,1,0,0,0,0.196334970679313,3,0,15,0,Female,-141.493568053834,5,7,2,2.08805459332674,6,Yes,6,6,151,0,0.915901740472079,0,0,6,0,6.43989682725823,0,Low,0,0,0,0,0,0,6,0
488,0,116,Platinum,4,20,-3.47665939618701,21,5,7,0,27,Yes,24,8.26007045761748,3,0,14,27,57,26,14,9,40,6.03042972235678,12,0,4.60019678684681,1,9,1,4,3,-5.43884174446215,28,9,65,3,Male,-33.8210311525212,33,37,31,5.34678630725046,33,Yes,26,26,655,9,13.7888959871916,10,4,38,5,-10.0848022962628,1,Medium,0,0,18,20,2,1,33,3
489,3,70,Diamond,0,8,-15.3732232099042,23,3,3,0,13,No,19,5.53169557173029,2,0,4,5,25,3,5,2,12,-29.3545143660699,4,0,-1.86731251395118,1,1,1,7,1,-0.649988021906892,12,7,20,2,Female,-112.093704138311,14,12,22,-0.979749914427738,12,Yes,3,3,290,7,-8.7743398668498,7,7,18,3,-6.6714994244019,0,Low,0,0,4,8,1,0,12,2
490,4,289,Silver,9,35,38.9764507076907,56,15,12,2,36,No,61,3.5239207161703,19,0,38,54,148,45,41,27,102,47.6915308841922,17,0,-6.15888904618939,3,8,11,11,4,-9.30151582567325,47,20,145,35,Male,192.902550660122,68,56,63,16.9716200080666,50,Yes,45,45,1489,32,14.3341353038557,1,11,40,15,-8.34833542480998,2,High,3,9,31,35,9,5,50,1
491,0,82,Platinum,4,2,-23.2729325123041,11,0,1,0,8,Yes,8,-1.98627567790875,1,0,4,11,35,7,6,6,29,-28.1235010107772,4,0,1.42166006581432,1,0,0,4,0,-1.63082385462985,8,0,17,2,Female,-97.8284265947496,11,24,4,-0.433622849386817,12,Yes,7,7,298,3,1.21130425952243,4,4,13,0,15.5775345742098,0,Low,0,1,7,2,0,0,12,0
492,2,78,Silver,2,24,-3.5727886678433,26,6,5,1,13,Yes,28,3.81389990825727,4,0,7,22,44,9,15,16,39,-14.5265141435216,7,0,-16.3166115305892,2,1,1,5,1,-3.56079792442746,13,15,33,9,Male,-83.5236529044111,34,14,26,12.7200508359494,10,Yes,9,9,474,10,0.021391185576075,1,5,21,6,-17.2351494803607,0,Low,1,4,28,24,0,1,10,2
493,4,268,Gold,3,20,-0.359370633576643,29,2,5,1,24,Yes,33,-8.67376530354995,9,0,8,44,128,16,25,30,74,17.3233650217219,31,0,-13.0806585040637,0,1,4,13,0,9.66495942698528,24,2,104,10,Female,138.946425082444,61,83,20,3.40849561382759,34,Yes,16,16,1040,26,1.81638591165632,17,13,46,2,41.662907831802,1,High,1,7,15,20,0,5,34,3
494,0,175,Platinum,7,10,6.13577926317118,33,3,5,1,28,No,38,-11.8735525345605,13,1,9,41,109,22,29,24,60,8.99431012636248,21,0,-5.56429244237,3,1,3,16,0,6.19770651856828,20,1,95,0,Female,54.7470439815241,34,72,18,8.35153328723269,26,No,22,22,880,27,4.84543763275022,1,16,30,3,1.28951267524177,2,High,3,5,15,10,3,6,26,3
495,0,78,Gold,2,3,-26.6636560609954,8,2,2,0,9,No,10,-3.51118179862197,2,0,4,7,58,9,10,9,22,-21.0579502481298,7,0,0.424742111784805,0,1,2,4,0,0.148184783871321,11,3,36,6,Female,-86.1239619478686,14,18,12,-0.461621238255156,16,Yes,9,9,365,7,2.96211442008407,5,4,22,2,-4.20852426522813,0,Low,0,1,1,3,1,0,16,2
496,0,191,Platinum,3,27,16.328351604143,47,3,3,0,28,No,43,11.2425459936748,18,0,14,33,100,12,12,15,53,15.9151028195002,16,0,-6.39365872604562,4,7,8,5,0,-5.47722319304967,40,0,117,8,Female,68.0155711691506,66,49,40,-12.6388439265409,51,Yes,12,12,914,14,-7.79778289168618,3,5,55,3,-12.6488369314533,0,Low,0,8,32,27,2,6,51,3
497,2,61,Gold,1,0,-24.2178626228981,12,1,1,0,6,No,7,-1.00544085575932,0,0,4,4,25,5,4,4,18,-29.18952712879,3,0,3.23831884388169,0,1,0,7,0,-1.70210180482903,7,4,23,1,Male,-120.457569178026,11,7,13,-4.93824129203941,15,Yes,5,5,234,4,-1.7900232971128,7,7,19,1,-0.719791631099072,1,High,0,1,2,0,0,0,15,0
498,5,93,Gold,0,9,-13.7385116399803,20,0,3,0,8,No,16,-3.25828527609932,0,0,5,3,35,14,3,13,23,-21.2698013200362,7,0,0.820682322074786,0,0,0,2,0,-5.28683904735304,10,1,19,4,Male,-90.3049951747043,21,17,7,5.80390695317534,13,No,14,14,309,4,1.31385578597755,7,2,19,0,13.8209625067708,1,Low,0,0,5,9,0,0,13,0
499,1,175,Gold,5,7,30.8865748822037,61,9,7,0,27,No,56,-6.49862019798699,4,2,8,40,103,31,33,15,53,15.5606806215079,18,1,5.26947048794488,0,1,1,19,6,4.62286206589033,39,3,71,8,Male,48.0534395104767,37,61,56,7.12273284797764,34,No,31,31,927,30,-4.93463426818985,0,19,55,9,-23.7323592085104,3,Medium,7,2,5,7,3,1,34,3
500,0,205,Silver,4,32,18.5922984245531,34,14,9,1,31,Yes,36,0.392757601364021,11,2,11,30,95,41,23,26,94,20.562739184023,19,0,-4.18563974187095,1,5,1,12,0,-6.60205954953585,19,6,105,21,Male,92.0872170840562,64,99,30,28.8240515309059,24,No,41,41,1038,33,22.4842442373683,0,12,59,14,12.2230348759316,1,Low,8,2,29,32,7,7,24,3
501,1,216,Platinum,5,13,17.4170414994923,44,3,1,0,32,Yes,47,-16.1073319433008,11,4,8,27,139,31,14,31,67,1.52873041802188,15,0,-1.29911061405502,4,1,3,13,11,-6.35537164471922,12,0,76,17,Female,89.0872444723413,56,51,16,18.6943066247249,17,Yes,31,31,938,19,4.88629940842105,0,13,37,3,14.0909006730908,4,Low,3,2,11,13,0,0,17,3
502,1,36,Platinum,0,3,-30.9659589886772,7,0,0,0,3,No,3,1.29529818525837,0,0,3,1,13,3,4,1,8,-39.1363588994987,2,0,-0.389976542670793,0,1,0,1,0,0.775172335522232,5,0,11,2,Male,-153.629559655475,6,3,3,3.40776873297001,2,No,3,3,109,1,-1.90840681879735,2,1,5,0,1.10302985204292,0,Low,0,0,0,3,0,0,2,0
503,0,31,Gold,0,1,-31.8348816883883,7,0,0,0,0,Yes,2,-0.665958261449235,0,0,0,0,7,1,0,3,5,-41.119091727354,1,0,-0.092642842466372,0,0,0,1,0,-1.27476626851195,0,0,6,2,Female,-163.029034815483,6,3,0,0.354280586953439,3,Yes,1,1,71,3,-3.5130828607168,0,1,4,0,3.86748300784742,0,High,0,0,0,1,0,0,3,0
504,0,35,Platinum,0,3,-29.9726858003025,6,0,0,0,4,No,3,0.317141861254668,1,0,1,1,9,2,3,3,10,-38.4260889024093,1,0,-1.32620193773988,0,0,1,2,0,-1.10187983065062,3,0,7,0,Female,-155.305960797147,2,11,3,1.34006924165838,4,Yes,2,2,109,1,-0.36651810601463,2,2,7,0,3.5781926081749,0,Medium,0,0,7,3,0,0,4,3
505,1,296,Silver,2,14,3.04021035479932,36,1,10,0,18,Yes,33,6.55691317638694,14,1,21,51,157,13,13,16,113,38.4996707360766,31,0,7.42478396419081,2,4,9,1,0,2.43088590428662,36,2,111,14,Female,184.140762283165,71,81,22,-37.0828027441188,83,Yes,13,13,1282,19,-4.74309650369385,13,1,58,1,46.4740074844222,0,High,0,2,19,14,0,2,83,2
506,4,147,Gold,2,6,-8.92421420870443,27,4,5,0,21,No,24,1.09990180626124,4,1,7,32,69,9,21,9,42,0.607255829889703,8,0,-0.673654386818101,0,5,1,2,5,-0.143507374998256,9,7,62,7,Male,-9.06470017108495,27,35,21,-14.1785614602734,40,Yes,9,9,651,19,-5.46072164205094,0,2,36,4,9.11286934698112,1,High,0,2,9,6,4,2,40,2
507,5,169,Platinum,5,15,26.3261440681558,53,3,9,0,29,Yes,48,2.45579736930793,6,1,15,31,85,32,26,10,60,18.8078122926268,26,1,8.26191558420755,0,1,2,9,0,7.03753675574667,25,6,80,8,Male,36.2476326837398,52,59,29,6.74101638824905,38,Yes,32,32,864,22,1.88075214136278,7,9,54,3,-4.36260899926009,4,Medium,0,3,17,15,5,3,38,3
508,0,48,Silver,1,2,-34.868640915658,2,0,0,0,6,Yes,4,0.222908902049831,0,0,2,3,12,4,2,3,7,-35.485217363073,1,0,1.45025268544637,0,1,0,0,0,-2.513281003602,5,0,9,2,Female,-146.69143668511,11,1,3,-0.680570192048861,8,Yes,4,4,125,2,1.44359736052736,0,0,8,0,7.22196465498469,0,High,0,0,0,2,0,0,8,0
509,0,60,Silver,1,0,-27.45287955004,10,1,1,0,5,No,8,-1.67869607243179,0,0,2,3,27,4,7,6,11,-21.5248081245014,7,0,2.50006579015714,0,1,0,1,0,0.777406417973646,10,2,19,7,Female,-122.569872342951,18,11,14,-10.1203430103296,23,Yes,4,4,236,2,-2.22096600170572,6,1,17,1,-1.53171537025897,0,High,0,1,2,0,0,0,23,2
